url,commit_message,num_files_changed,num_lines_changed,num_lines_per_file,gunning_fog_approx,num_chars,num_words,closes_issue,num_sentences,words_per_sentence,chars_per_word,rank_message_length,rank_message_readability,rank_commit_size,rank_commit_overall
https://api.github.com/repos/postgres/postgres/commits/ad77039fad0f4128b0e4a05ddbf5dbc3ab5f3fa4,Calculate extraUpdatedCols in query rewriter.  not parser. It's unsafe to do this at parse time because addition of generated. columns to a table would not invalidate stored rules containing. UPDATEs on the table .  but there might now be dependent generated. columns that were not there when the rule was made.   This also fixes. an oversight that rewriteTargetView failed to update extraUpdatedCols. when transforming an UPDATE on an updatable view.   (Since the new. calculation is downstream of that.  rewriteTargetView doesn't actually. need to do anything; but before.  there was a demonstrable bug there. ). In v13 and HEAD.  this leads to easily-visible bugs because (since. commit c6679e4fc) we won't recalculate generated columns that aren't. listed in extraUpdatedCols.   In v12 this bitmap is mostly just used. for trigger-firing decisions.  so you'd only notice a problem if a. trigger cared whether a generated column had been updated. I'd complained about this back in May.  but then forgot about it. until bug #16671 from Michael Paul Killian revived the issue. Back-patch to v12 where this field was introduced.   If existing. stored rules contain any extraUpdatedCols values.  they'll be. ignored because the rewriter will overwrite them.  so the bug will. be fixed even for existing rules.   (But note that if someone were. to update to 13. 1 or 12. 5.  store some rules with UPDATEs on tables. having generated columns.  and then downgrade to a prior minor version. they might observe issues similar to what this patch fixes.   That. seems unlikely enough to not be worth going to a lot of effort to fix. ). Discussion: https://postgr. es/m/10206. 1588964727@sss. pgh. pa. us. Discussion: https://postgr. es/m/16671-2fa55851859fb166@postgresql. org,9,162,18,8.925252525,1769,264,TRUE,54,5.037037037,6.700757576,1,1,1,2
https://api.github.com/repos/angular/angular/commits/1508fd290b0513eb9338b589b0fdccc9f7f65f8a,docs: update Learning Angular book edition (#39400). Update the resource Learning Angular book into the third edition. PR Close #39400,1,6,6,11.28888889,135,18,FALSE,3,6.666666667,7.5,3,5,5,4.333333333
https://api.github.com/repos/jimweirich/builder/commits/5c3d94a89689de38348fb17d34adf721bd10c63d,Squashed commit of the following:. commit 430b9762c436f180db8686407b5002cb4f71e8b9. Author: Dermot Haughey <hderms@gmail. com>. Date:   Tue Jan 15 19:36:00 2013 -0600.     Add test. commit b9adb4d916ae1cf897ea2c1f39f5ad0c0def4460. Author: Dermot Haughey <hderms@gmail. com>. Date:   Tue Jan 15 19:35:50 2013 -0600.     Cleanup of code. commit 8e8a7873b48e956e4642d31265dc767b5fafb096. Author: Dermot Haughey <hderms@gmail. com>. Date:   Tue Jan 15 19:25:42 2013 -0600.     Make changes to add option,3,26,8.666666667,3.791666667,500,45,FALSE,16,3.5625,11.11111111,1,1,5,2.333333333
https://api.github.com/repos/microsoft/TypeScript/commits/40b81224f9549da5cca8dcb799a29fcd9aa96016,Remove string literals from unions with matching template literals (#41276). * Remove string literals from unions with matching template literals. * Add tests. * Accept new baselines,6,84,14,17.95217391,183,23,FALSE,4,6.75,7.956521739,3,5,1,3
https://api.github.com/repos/docker/machine/commits/7de3f3c0f429ab0a8018da3406aad5fd594dd003,"Removing ""dgageot"" handle form ""Core maintainers"" since it's description doesn't exist anymore (see 60613ca470897ae9cfe375d8905383695a2781fd). Signed-off-by: Ulysses Souza <ulysses. souza@docker. com>",1,1,1,14,207,20,FALSE,4,5,10.35,2,2,5,3
https://api.github.com/repos/jquery/jquery/commits/d96111e18b42ae1bc7def72a8a0d156ea39e4d0e,Tests: Remove remaining obsolete jQuery. cache references. PR gh-4586 removed some of those but not all. Closes gh-4715. Ref gh-4586,2,39,19.5,7.6,133,20,TRUE,5,4,6.65,3,3,4,4.333333333
https://api.github.com/repos/php/php-src/commits/793bf12f8c322438ffaec1882cce7eaed5233d4f,Merge branch 'PHP-7. 4' into PHP-8. 0. * PHP-7. 4:.   Fix bug #79375,7,312,44.57142857,0.533333333,69,8,TRUE,6,2.166666667,8.625,4,4,1,4
https://api.github.com/repos/rails/rails/commits/7c67dade05ce1e47b869c84bf8947baa9e57587b,Merge pull request #40414 from Shopify/handle-frozen-paylaods. Handle frozen payloads in AR::Type::Serialized,2,21,10.5,10,110,10,FALSE,2,5.5,11,3,5,5,4.333333333
https://api.github.com/repos/ruby/ruby/commits/9190451fcf5af098924b19105a41c88f6165b0c7,* 2020-10-29 [ci skip],1,2,2,0.8,23,2,FALSE,1,4,11.5,1,1,5,2.333333333
https://api.github.com/repos/WordPress/WordPress/commits/769b29f9620e1c6c57ca85e681b6a17cc1debdb8,Build/Test Tools: Add `Authorization` headers support to `local-env`. This ensures that basic authorization is passed from nginx to PHP. Props Clorith. Fixes #51646. Built from https://develop. svn. wordpress. org/trunk@49336. git-svn-id: http://core. svn. wordpress. org/trunk@49097 1a063a9b-81f0-0310-95a4-ce76da25c4cd,1,2,2,7.015686275,321,34,TRUE,12,2.916666667,9.441176471,1,2,5,3.666666667
https://api.github.com/repos/jquery/jquery/commits/a503c691dc06c59acdafef6e54eca2613c6e4032,Build: Explicitly exclude the queue module from the slim build. The queue module is not present in the slim build as it depends on deferred. and our Gruntfile specifies excluding deferred should also exclude queue:. https://github. com/jquery/jquery/blob/3. 5. 1/Gruntfile. js#L66. This commit makes this exclusion explicit so that the queue module never. accidentally gets re-included in the slim build if it stopped importing from. the deferred module directly. Closes gh-4793,1,2,2,10.41594203,479,69,TRUE,12,5.833333333,6.942028986,1,2,5,3.666666667
https://api.github.com/repos/Homebrew/brew/commits/e1b988770a041f9e4458ea3d88cfa5e9be0eaaa8,Merge pull request #9000 from miccal/shared-audits-update. shared_audits: add syntax-highlight to GITHUB_PRERELEASE_ALLOWLIST,1,1,1,14,126,10,FALSE,2,5.5,12.6,3,3,5,3.666666667
https://api.github.com/repos/vercel/next.js/commits/9a770bde841d39a5351b9e371b914c7f6dd84e70,Add fetching 404 SSG data on fallback notFound (#18214),4,110,27.5,2.8,56,7,FALSE,1,9,8,5,5,1,3.666666667
https://api.github.com/repos/rails/rails/commits/e47068c3f3ad0d657c3431e3a27b5068dc66992f,Use `attribute_before_type_cast` in the internal. `read_attribute_before_type_cast` has become bit slower since #40395.,3,8,2.666666667,16.01212121,121,11,FALSE,3,4,11,3,5,5,4.333333333
https://api.github.com/repos/ruby/ruby/commits/915024e3b7f0fa9d5d0e4890499b7446df30ab73,* 2020-10-28 [ci skip],1,2,2,0.8,23,2,FALSE,1,4,11.5,1,1,5,2.333333333
https://api.github.com/repos/facebook/react/commits/e9f5ad2584ddb0d42a96045c9b23d0b4d9311331,Remove Set bookkeeping for root events (#19990). * Remove dead code branch. This function is only called when initializing roots/containers (where we skip non-delegated events) and in the createEventHandle path for non-DOM nodes (where we never hit this path because targetElement is null). * Move related functions close to each other. * Fork listenToNativeEvent for createEventHandle. It doesn't need all of the logic that's needed for normal event path. And the normal codepath doesn't use the last two arguments. * Expand test coverage for non-delegated events. This changes a test to fail if we removed the event handler Sets.  Previously.  we didn't cover that. * Add DEV-level check that top-level events and non-delegated events do not overlap. This makes us confident that they're mutually exclusive and there is no duplication between them. * Add a test verifying selectionchange deduplication. This is why we still need the Set bookkeeping.  Adding a test for it. * Remove Set bookkeeping for root events. Root events don't intersect with non-delegated bubbled events (so no need to deduplicate there).  They also don't intersect with createEventHandle non-managed events (because those don't go on the DOM elements).  So we can remove the bookeeping because we already have code ensuring the eager subscriptions only run once per element. I've moved the selectionchange special case outside.  and added document-level deduplication for it alone. Technically this might change the behavior of createEventHandle with selectionchange on the document.  but we're not using that.  and I'm not sure that behavior makes sense anyway. * Flow,3,254,84.66666667,11.45876419,1646,244,FALSE,26,9.730769231,6.745901639,1,1,1,1
https://api.github.com/repos/gatsbyjs/gatsby/commits/eb2694e2c452166d9dad5f4151a5c5bc9e0fa66d,fix (docs): dictionary. txt: 'redux' -> 'Redux' (#27482). Co-authored-by: Lennart <lekoarts@gmail. com>,15,72,4.8,13,104,10,TRUE,4,3,10.4,4,5,1,4.333333333
https://api.github.com/repos/WordPress/WordPress/commits/f4f72498c08704f1bd2306dd425a38e6f03761fa,Privacy: Show notices for both failed and successful bulk actions. Props javorszky.  garrett-eclipse.  hellofromTonya. Fixes #44081. Built from https://develop. svn. wordpress. org/trunk@49331. git-svn-id: http://core. svn. wordpress. org/trunk@49092 1a063a9b-81f0-0310-95a4-ce76da25c4cd,3,116,38.66666667,8.238176638,288,27,TRUE,13,2.153846154,10.66666667,2,2,1,2.666666667
https://api.github.com/repos/docker/machine/commits/15cde711f72556a36efb9824b0db5b74de3f46f5,Fix typo. Signed-off-by: Mikhail Grachev <work@mgrachev. com>,1,2,2,12.36190476,62,7,TRUE,3,2.333333333,8.857142857,5,5,5,5
https://api.github.com/repos/Alamofire/Alamofire/commits/2777659076fda38bd4e487739ee331c7a65b5924,Prepare 5. 2. 1 (#3208). * Version to 5. 2. 1. * Update Jazzy docs.,265,1070,4.037735849,6.966666667,69,6,FALSE,8,1.875,11.5,5,5,1,3.666666667
https://api.github.com/repos/torvalds/linux/commits/1acd4577a66f5125ede038ee16c33d05ddcaf153,dt-bindings: i2c: convert i2c-cros-ec-tunnel to json-schema. Convert the google. cros-ec-i2c-tunnel binding to YAML and add it as a. property of google. cros-ec. yaml. Reviewed-by: Enric Balletbo i Serra <enric. balletbo@collabora. com>. Signed-off-by: Ricardo Cañuelo <ricardo. canuelo@collabora. com>. Link: https://lore. kernel. org/r/20201021114308. 25485-2-ricardo. canuelo@collabora. com. [robh: add ref to i2c-controller. yaml]. Signed-off-by: Rob Herring <robh@kernel. org>,3,110,36.66666667,12.63636364,482,55,FALSE,22,2.5,8.763636364,1,3,1,1.666666667
https://api.github.com/repos/twbs/bootstrap/commits/0b5fc69a4e4a8bbc4795d3a50a2a54acc66832f7,Update anchor-js to v4. 3. 0.  (#31951),1,6,6,0.4,40,4,FALSE,4,1.75,10,4,5,5,4.666666667
https://api.github.com/repos/apache/hadoop/commits/6ea2731c2b587d7c09e16c96522a9c0eca75e9da,HADOOP-17319.  Update the checkstyle config to ban some guava functions.  (#2400),1,1,1,1.333333333,82,10,FALSE,3,3.666666667,8.2,4,5,5,4.666666667
https://api.github.com/repos/zeromq/libzmq/commits/dfc85af4d04e818698f7775f25ac0efbd26bcc3e,using '_M_ARM' macros for Windows ARM comilation (#4051). [why]. This is a standard microsoft compiler macros https://docs. microsoft. com/en-us/cpp/preprocessor/predefined-macros?view=vs-2019. This macros is defined for example for Windows 10 core Iot (for example paspberry pi windows compilation). Co-authored-by: Davit Kalantaryan <davit. kalantar@desy. de>,1,2,2,12.77777778,362,40,FALSE,9,4.666666667,9.05,1,2,5,2.666666667
https://api.github.com/repos/ruby/ruby/commits/8f9c113f354f6d5d1a430d47ca0cb1c1438bee93,Added benchmark of vm_send by variable [ci skip],1,3,3,8.2,49,8,FALSE,1,8,6.125,5,5,5,5
https://api.github.com/repos/torvalds/linux/commits/bf9a76a470d83355200adaa5d5b55d118f229ecb,"arch/um: partially revert the conversion to __section() macro. A couple of um files ended up not including the header file that defines. the __section() macro.  and the simplest fix is to just revert the change. for those files. Fixes: 33def8498fdd treewide: Convert macro and uses of __section(foo) to __section(""foo""). Reported-and-tested-by: Guenter Roeck <linux@roeck-us. net>. Cc: Joe Perches <joe@perches. com>. Signed-off-by: Linus Torvalds <torvalds@linux-foundation. org>",2,4,2,8.383333333,485,64,TRUE,12,5.333333333,7.578125,1,3,5,4
https://api.github.com/repos/microsoft/TypeScript/commits/292b778204ad2ce071f12ab872243b7e404aad90,LEGO: Merge pull request 41272. LEGO: Merge pull request 41272,1,9,9,1.6,63,8,FALSE,2,5,7.875,5,5,5,5
https://api.github.com/repos/fastai/fastai/commits/30b907cc523ad08809d88aef8a90eda6a2b46b9a,clean,1,36,36,0.4,6,1,FALSE,1,1,6,1,5,4,3.333333333
https://api.github.com/repos/rust-lang/rust/commits/1a64e570c6d3bf19a387f96bcb0bd09e51caee22,Rollup merge of #78365 - lcnr:const-eval-obj-safety.  r=oli-obk. check object safety of generic constants. As `Self` can only be effectively used in constants with `const_evaluatable_checked` this should not matter outside of it. Implements the first item of #72219. > Object safety interactions with constants. r? @oli-obk for now cc @nikomatsakis,10,296,29.6,10.57142857,349,45,FALSE,7,7,7.755555556,2,3,1,2
https://api.github.com/repos/jupyter/notebook/commits/1550410229e302ecf74d5bf82d5caba6e6296a64,Merge pull request #5799 from mriedem/5798-json-logging. Add support for JSON formatted logs,5,142,28.4,5.836363636,93,11,FALSE,2,6,8.454545455,5,5,1,3.666666667
https://api.github.com/repos/php/php-src/commits/d928c5828186a31c76b1553da2d07800d6761072,Merge branch 'PHP-7. 4' into PHP-8. 0. * PHP-7. 4:.   Handle mysqli errors in more cases.   Sync test with master,3,46,15.33333333,0.914285714,114,16,FALSE,7,2.857142857,7.125,4,5,3,4
https://api.github.com/repos/microsoft/TypeScript/commits/80024b02ab801cffa962d0669f443e4ec7181f04,LEGO: check in for master to temporary branch.,6,54,9,6.6,48,8,FALSE,2,4,6,5,5,2,4
https://api.github.com/repos/gatsbyjs/gatsby/commits/49fdb53ecd1857b67d7bb078bcd2bb42e352b7cb,fix(gatsby-plugin-manifest): fix plugin option schema and add a test for it (#27565). * fix(gatsby-plugin-manifest): fix plugin option schema and add a test for it. * Remove . only. * Fix dependency version,3,20,6.666666667,8.085925926,207,27,TRUE,5,6.4,7.666666667,1,4,5,4.333333333
https://api.github.com/repos/Homebrew/brew/commits/75e2f1a2a9cd3d09aeae7a5fbbae81c1edc2045e,sorbet: Update RBI files. Autogenerated by the [sorbet](https://github. com/Homebrew/brew/blob/master/. github/workflows/sorbet. yml) workflow.,2,15,7.5,14.13333333,145,12,FALSE,6,2,12.08333333,4,3,5,4
https://api.github.com/repos/bitcoin/bitcoin/commits/fa463f11637739eced87ce892b59aa22e28a71d5,Merge #20247: fuzz: Check for addrv1 compatibility before using addrv1 serializer.  Fuzz addrv2 serialization. 903f3d06275312aa4000b765d2287339210c61c1 fuzz: Check for addrv1 compatibility before using addrv1 serializer (practicalswift). Pull request description:.   Fuzz addrv2 address serialization.   Check for addrv1 compatibility before using addrv1 serializer.   Before this.   ```.   $ src/test/fuzz/netaddr_deserialize.   netaddr_deserialize: test/fuzz/deserialize. cpp:84: void.       (anonymous namespace)::AssertEqualAfterSerializeDeserialize(const T &) [T = CNetAddr]:.       Assertion `Deserialize<T>(Serialize(obj)) == obj' failed.   ```.   After this patch:.   ```.   $ src/test/fuzz/netaddr_deserialize.   ….   ```. ACKs for top commit:.   MarcoFalke:.     review ACK 903f3d06275312aa4000b765d2287339210c61c1. Tree-SHA512: a9ddb71cc31c877fa3dd78dbc908d1e30b4790398fefe19e6541f1fca81e8560f7a11fa099ef3943b94401974c472e523484fdf66f1c23ff2e998558ba4b65de,1,14,14,14.53333333,968,69,FALSE,23,3.47826087,14.02898551,1,1,5,2.333333333
https://api.github.com/repos/ruby/ruby/commits/69837229d74813c807e9d079aaee33aec2c7a4d0,rational. c: convert a numerator to rational before calling fdiv in Kernel. Rational() (#3702). This makes `Rational(BigDecimal(1).  60) == Rational(1.  60)`. [Bug #16518],2,18,9,16.58412698,172,18,FALSE,7,3.285714286,9.555555556,3,3,5,3.666666667
https://api.github.com/repos/php/php-src/commits/67598afbdb3bc51b4e409ddb7bd154adaa4443c3,Merge branch 'PHP-8. 0'. * PHP-8. 0:.   Handle mysqli errors in more cases.   Sync test with master,3,46,15.33333333,0.933333333,100,14,FALSE,6,2.833333333,7.142857143,4,5,3,4
https://api.github.com/repos/WordPress/WordPress/commits/85e954aa3721e068172e770a742c49feb50e75b1,Login: Avoid AJAX error on login screen. This has to do with the password generator.  which does not need to generate and cache passwords in JS as that's already done in PHP. Props adamsilverstein.  sarahricker. Fixes #51613. Built from https://develop. svn. wordpress. org/trunk@49337. git-svn-id: http://core. svn. wordpress. org/trunk@49098 1a063a9b-81f0-0310-95a4-ce76da25c4cd,3,11,3.666666667,6.371428571,381,48,TRUE,14,3.5,7.9375,1,1,5,3.333333333
https://api.github.com/repos/vercel/next.js/commits/6d4395f22cb059b5e5d7bc7884ba46a46583d6b7,fix: Order `moduleFileExtensions` left-to-right (#18328). Order moduleFileExtensions from most used to least used extensions. Sources: https://jestjs. io/docs/en/configuration#modulefileextensions-arraystring. and facebook/jest#7616,2,4,2,14.77333333,233,18,TRUE,5,3.8,12.94444444,2,4,5,4.666666667
https://api.github.com/repos/golang/go/commits/e3c58bbeb8c76fa3abc0f7153edbab72208c1f88,os: do not use procfs for os. Executable in dragonfly.   procfs(5) is not always mounted in DragonFly BSD.  for example during.   the binary package build with synth.  os. Executable() consumers.   will then fail.  we've spotted this when trying to build tinygo:.     [. ].     copying source files.     . /build/tinygo build-builtins -target=armv6m-none-eabi [. ].     panic: could not get executable path: readlink /proc/curproc/file:.     no such file or directory.     [. ].   Use KERN_PROC_PATHNAME as FreeBSD does. Change-Id: Ic65bea02cd0309fb24dec8ba8d2b151d1acde67b. GitHub-Last-Rev: 083120a43b3158bb45d7e1a66fa32e3335a2d407. GitHub-Pull-Request: golang/go#36826. Reviewed-on: https://go-review. googlesource. com/c/go/+/216622. Run-TryBot: Tobias Klauser <tobias. klauser@gmail. com>. TryBot-Result: Go Bot <gobot@golang. org>. Reviewed-by: Tobias Klauser <tobias. klauser@gmail. com>. Trust: Brad Fitzpatrick <bradfitz@golang. org>,4,84,21,11.79942726,942,97,FALSE,36,2.888888889,9.711340206,1,1,2,1.333333333
https://api.github.com/repos/jimweirich/builder/commits/28abeb71322d1fa2be5dd1f5fb8f356a8b6e2b44,Add travis-ci config.,1,9,9,13.93333333,23,3,FALSE,2,1.5,7.666666667,3,5,5,4.333333333
https://api.github.com/repos/apache/hadoop/commits/31477a224f2eddc78e19a9426f5ec6182193cc00,YARN-10460.  Upgrading to JUnit 4. 13 causes tests in TestNodeStatusUpdater to fail.  Contributed by Peter Bacsko,3,20,6.666666667,7.114285714,114,14,FALSE,4,4,8.142857143,4,5,5,4.666666667
https://api.github.com/repos/CocoaPods/CocoaPods/commits/557aa01283f166991f2f29e9ba7ae9dafc8fd2ea,Create a BananaLib that will be used to build an xcframework using the Xcode 11 style of debug symbol placement,10,441,44.1,13.91578947,112,19,FALSE,1,20,5.894736842,3,5,1,3
https://api.github.com/repos/twbs/bootstrap/commits/afc0e83ecc00e748a617861be3318522069bd3eb,Update bs-table shortcode (#31803),1,12,12,14.53333333,35,3,FALSE,1,4,11.66666667,2,5,5,4
https://api.github.com/repos/twbs/bootstrap/commits/4fca7ddd7349f657fccf9c8864fc64f4b1e4e5a6,"Update optimize. md. For some weird reason.  using ""Exports"" as the callout header leads to TypeError coming from clipboard. js",1,7,7,3.6,132,20,FALSE,5,4,6.6,4,4,5,4.333333333
https://api.github.com/repos/Homebrew/brew/commits/672bb870ef44d546e4a25eab02c0be8e01fa2cf8,Make python@3. 9 the main formula,1,2,2,9,34,5,FALSE,2,3,6.8,5,5,5,5
https://api.github.com/repos/gatsbyjs/gatsby/commits/5acfb605e971a6296a4dd588eb5a96031f9948cd,perf(gatsby): cache `createNodeId` locally (#27686). * perf(gatsby): cache `createNodeId` locally. * Drop a log.  add some tests. * Old comment. * Use double layered cache to separate namespace properly. * Update comments,2,111,55.5,7.63956044,222,26,FALSE,7,4.571428571,8.538461538,3,2,1,2
https://api.github.com/repos/zeromq/libzmq/commits/e7974c3b72355a37b982fe937574a72d52838112,Merge pull request #4028 from sigiesec/test-coverage. Some improvements to the test coverage job,6,192,32,12.4,97,12,FALSE,2,6.5,8.083333333,4,4,1,3
https://api.github.com/repos/Alamofire/Alamofire/commits/4210ed5275220afc86e10f79efcd5dae456f1df3,Fix Combine Test Failure on 2020 OSes (#3284). * Skip specific cancellation tests on 2020 OSes. * Reenable testing on iOS 14. * Only build for Swift 5. 1.  don’t test.,2,46,23,10.34805195,169,22,TRUE,7,4.428571429,7.681818182,3,3,4,4.333333333